Entity ID,Entity Name
2352,To Stan Laurel for his creative pioneering in the field of cinema comedy.
2353,"To Hayley Mills for Pollyanna , the most outstanding juvenile performance during 1960."
2354,"To AMPEX PROFESSIONAL PRODUCTS CO. for the production of a well-engineered multi-purpose sound system combining high standards of quality with convenience of control, dependable operation and simplified emergency provisions."
2355,"To ARTHUR HOLCOMB, PETRO VLAHOS and COLUMBIA STUDIO CAMERA DEPARTMENT for a camera flicker indicating device."
2356,To ANTHONY PAGLIA and the 20TH CENTURY-FOX STUDIO MECHANICAL EFFECTS DEPARTMENT for the design and construction of a miniature flak gun and ammunition.
2357,"To CARL HAUGE, ROBERT GRUBEL and EDWARD REICHARD of Consolidated Film Industries for the development of an automatic developer replenisher system."
2358,Maximilian Schell
2359,Stuart Whitman
2360,George Chakiris
2361,Jackie Gleason
2362,Piper Laurie
2363,Sophia Loren
2364,Lotte Lenya
2365,Una Merkel
2366,Rita Moreno
2367,The Absent Minded Professor
2368,The Children's Hour
2369,The Hustler
2370,Judgment at Nuremberg
2371,La Dolce Vita
2372,Breakfast at Tiffany's
2373,El Cid
2374,Flower Drum Song
2375,Summer and Smoke
2376,West Side Story
2377,"One, Two, Three"
2378,Fanny
2379,A Majority of One
2380,One-Eyed Jacks
2381,Claudelle Inglish
2382,Yojimbo
2383,Babes in Toyland
2384,Pocketful of Miracles
2385,The Guns of Navarone
2386,La Grande Olimpiade (Olympic Games 1960)
2387,Le Ciel et la Boue (Sky Above and Mud Beneath)
2388,Breaking the Language Barrier
2389,Cradle of Genius
2390,Kahl
2391,L'Uomo in Grigio (The Man in Gray)
2392,Project Hope
2393,The Parent Trap
2394,Harry and the Butler
2395,Immortal Love
2396,The Important Man
2397,Placido
2398,Through a Glass Darkly
2399,Khovanshchina
2400,Paris Blues
2401,Bachelor in Paradise
2402,Town without Pity
2403,Aquamania
2404,Beep Prepared
2405,Ersatz (The Substitute)
2406,Nelly's Folly
2407,The Pied Piper of Guadalupe
2408,Ballon Vole (Play Ball!)
2409,The Face of Jesus
2410,Rooftops of New York
2411,Seawards the Great Ships
2412,"Very Nice, Very Nice"
2413,Ballad of a Soldier
2414,General Della Rovere
2415,Lover Come Back
2416,Splendor in the Grass
2417,George Seaton
2418,"To William L. Hendricks for his outstanding patriotic service in the conception, writing and production of the Marine Corps film, A Force in Readiness , which has brought honor to the Academy and the motion picture industry."
2419,To Fred L. Metzler for his dedication and outstanding service to the Academy of Motion Picture Arts and Sciences.
2420,To Jerome Robbins for his brilliant achievements in the art of choreography on film.
2421,Stanley Kramer
2422,"To SYLVANIA ELECTRIC PRODUCTS, INC., for the development of a hand held high-power photographic lighting unit known as the Sun Gun Professional."
2423,"To JAMES DALE, S. WILSON, H.E. RICE, JOHN RUDE, LAURIE ATKIN, WADSWORTH E. POHL, H. PEASGOOD and TECHNICOLOR CORP. for a process of automatic selective printing."
2424,"To 20TH CENTURY-FOX RESEARCH DEPARTMENT, under the direction of E.I. SPONABLE and HERBERT E. BRAGG, and DELUXE LABORATORIES, INC., with the assistance of F.D. LESLIE, R.D. WHITMORE, A.A. ALDEN, ENDEL POOL and JAMES B. GORDON for a system of decompressing and recomposing CinemaScope pictures for conventional aspect ratios."
2425,"To HURLETRON, INC., ELECTRIC EYE EQUIPMENT DIVISION, for an automatic light changing system for motion picture printers."
2426,To WADSWORTH E. POHL and TECHNICOLOR CORP. for an integrated sound and picture transfer process.
2427,Marcello Mastroianni
2428,Peter O'Toole
2429,Ed Begley
2430,Victor Buono
2431,Telly Savalas
2432,Omar Sharif
2433,Terence Stamp
2434,Anne Bancroft
2435,Lee Remick
2436,Mary Badham
2437,Patty Duke
2438,Days of Wine and Roses
2439,The Longest Day
2440,Period of Adjustment
2441,The Pigeon That Took Rome
2442,To Kill a Mockingbird
2443,Lawrence of Arabia
2444,Meredith Willson's The Music Man
2445,That Touch of Mink
2446,The Wonderful World of the Brothers Grimm
2447,Birdman of Alcatraz
2448,Two for the Seesaw
2449,What Ever Happened to Baby Jane?
2450,Gypsy
2451,Hatari!
2452,The Man Who Shot Liberty Valance
2453,The Miracle Worker
2454,Phaedra
2455,Bon Voyage!
2456,My Geisha
2457,David and Lisa
2458,Divorce--Italian Style
2459,Alvorada (Brazil's Changing Face)
2460,Black Fox
2461,Dylan Thomas
2462,The John Glenn Story
2463,The Road to the Wall
2464,The Manchurian Candidate
2465,Electra
2466,The Four Days of Naples
2467,Keeper of Promises (The Given Word)
2468,Sundays and Cybele
2469,Tlayucan
2470,Freud
2471,Taras Bulba
2472,Billy Rose's Jumbo
2473,Gigot
2474,Tender Is the Night
2475,Walk on the Wild Side
2476,The Hole
2477,Icarus Montgolfier Wright
2478,Now Hear This
2479,Self Defense--For Cowards
2480,Symposium on Popular Songs
2481,Big City Blues
2482,The Cadillac
2483,The Cliff Dwellers (formerly titled 'One Plus One')
2484,Heureux Anniversaire (Happy Anniversary)
2485,Pan
2486,Lolita
2487,Last Year at Marienbad
2488,Steve Broidy
2489,To RALPH CHAPMAN for the design and development of an advanced motion picture camera crane.
2490,"To ALBERT S. PRATT, JAMES L. WASSELL and HANS C. WOHLRAB of the Professional Equipment Divison of Bell & Howell Co., for the design and development of a new and improved automatic motion picture additive color printer."
2491,"To NORTH AMERICAN PHILIPS CO., INC., for the design and engineering of the Norelco Universal 70/35mm motion picture projector."
2492,"To CHARLES E. SUTTER, WILLIAM BRYSON SMITH and LOUIS C. KENNELL of Paramount Pictures Corp. for the engineering and application to motion picture production of a new system of electric power distribution."
2493,"To ELECTRO-VOICE, INC., for a highly directional dynamic line microphone."
2494,To LOUIS G. MacKENZIE for a selective sound effects repeater.
2495,Albert Finney
2496,Richard Harris
2497,Rex Harrison
2498,Nick Adams
2499,Bobby Darin
2500,Melvyn Douglas
2501,John Huston
2502,Patricia Neal
2503,Rachel Roberts
2504,Diane Cilento
2505,Dame Edith Evans
2506,Joyce Redman
2507,Margaret Rutherford
2508,Lilia Skala
2509,America America
2510,Federico Fellini's 8-1/2
2511,Hud
2512,Love with the Proper Stranger
2513,Twilight of Honor
2514,The Cardinal
2515,Come Blow Your Horn
2516,How the West Was Won
2517,Tom Jones
2518,The Balcony
2519,The Caretakers
2520,Lilies of the Field
2521,Irma La Douce
2522,"It's a Mad, Mad, Mad, Mad World"
2523,The Stripper
2524,Toys in the Attic
2525,Wives and Lovers
2526,The Leopard
2527,A New Kind of Love
2528,Le Maillon et la Chaine (The Link and the Chain)
2529,Robert Frost: A Lover's Quarrel with the World
2530,Terminus
2531,The Yanks Are Coming
2532,Chagall
2533,The Five Cities of June
2534,The Spirit of America
2535,Thirty Million Letters
2536,To Live Again
2537,The Great Escape
2538,Knife in the Water
2539,Los Tarantos
2540,The Red Lanterns
2541,Twin Sisters of Kyoto
2542,55 Days at Peking
2543,Bye Bye Birdie
2544,The Sword in the Stone
2545,Papa's Delicate Condition
2546,Charade
2547,Mondo Cane
2548,Automania 2000
2549,The Critic
2550,The Game (Igra)
2551,My Financial Career
2552,Pianissimo
2553,The Concert
2554,Home-Made Car
2555,An Occurrence at Owl Creek Bridge
2556,Six-Sided Triangle
2557,That's Me
2558,"Captain Newman, M.D."
2559,A Gathering of Eagles
2560,The Birds
2561,Sam Spiegel
2562,To DOUGLAS G. SHEARER and A. ARNOLD GILLESPIE of Metro-Goldwyn-Mayer Studios for the engineering of an improved Background Process Projection System.
2563,Peter Sellers
2564,John Gielgud
2565,Stanley Holloway
2566,Lee Tracy
2567,Julie Andrews
2568,Debbie Reynolds
2569,Kim Stanley
2570,Grayson Hall
2571,Lila Kedrova
2572,The Americanization of Emily
2573,"Hush...Hush, Sweet Charlotte"
2574,The Night of the Iguana
2575,Seven Days in May
2576,Zorba the Greek
2577,Becket
2578,Mary Poppins
2579,My Fair Lady
2580,The Unsinkable Molly Brown
2581,What a Way to Go!
2582,Fate Is the Hunter
2583,Cheyenne Autumn
2584,A House Is Not a Home
2585,Kisses for My President
2586,The Visit
2587,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
2588,The Finest Hours
2589,Four Days in November
2590,The Human Dutch
2591,Jacques-Yves Cousteau's World without Sun
2592,"Over There, 1914-18"
2593,Breaking the Habit
2594,Children Without
2595,Kenojuak
2596,Nine from Little Rock
2597,140 Days under the World
2598,Father Goose
2599,Raven's End
2600,Sallah
2601,The Umbrellas of Cherbourg
2602,Woman in the Dunes
2603,"Yesterday, Today and Tomorrow"
2604,The Fall of the Roman Empire
2605,The Pink Panther
2606,A Hard Day's Night
2607,Robin and the 7 Hoods
2608,Dear Heart
2609,Where Love Has Gone
2610,Christmas Cracker
2611,How to Avoid Friendship
2612,Nudnik #2
2613,The Pink Phink
2614,Casals Conducts: 1964
2615,Help! My Snowman's Burning Down
2616,The Legend of Jimmy Blue Eyes
2617,Goldfinger
2618,The Lively Set
2619,7 Faces of Dr. Lao
2620,"One Potato, Two Potato"
2621,The Organizer
2622,That Man from Rio
2623,To William Tuttle for his outstanding make-up achievement for 7 Faces of Dr. Lao .
2624,"To PETRO VLAHOS, WADSWORTH E. POHL and UB IWERKS for the conception and perfection of techniques for Color Traveling Matte Composite Cinematography."
2625,"To SIDNEY P. SOLOW, EDWARD H. REICHARD, CARL W. HAUGE and JOB SANDERSON of Consolidated Film Industries for the design and development of a versatile Automatic 35mm Composite Color Printer."
2626,To PIERRE ANGENIEUX for the development of a ten-to-one Zoom Lens for cinematography.
2627,"To MILTON FORMAN, RICHARD B. GLICKMAN and DANIEL J. PEARLMAN of ColorTran Industries for advancements in the design and application to motion picture photography of lighting units using quartz iodine lamps."
2628,To STEWART FILMSCREEN CORPORATION for a seamless translucent Blue Screen for Traveling Matte Color Cinematography.
2629,To ANTHONY PAGLIA and the 20TH CENTURY-FOX STUDIO MECHANICAL EFFECTS DEPARTMENT for an improved method of producing Explosion Flash Effects for motion pictures.
2630,To EDWARD H. REICHARD and CARL W. HAUGE of Consolidated Film Industries for the design of a Proximity Cue Detector and its application to motion picture printers.
2631,"To EDWARD H. REICHARD, LEONARD L. SOKOLOW and CARL W. HAUGE of Consolidated Film Industries for the design and application to motion picture laboratory practice of a Stroboscopic Scene Tester for color and black-and-white film."
2632,To NELSON TYLER for the design and construction of an improved Helicopter Camera System.
2633,Lee Marvin
2634,Oskar Werner
2635,Martin Balsam
2636,Ian Bannen
2637,Tom Courtenay
2638,Michael Dunn
2639,Frank Finlay
2640,Julie Christie
2641,Samantha Eggar
2642,Elizabeth Hartman
2643,Ruth Gordon
2644,Maggie Smith
2645,Peggy Wood
2646,King Rat
2647,A Patch of Blue
2648,Ship of Fools
2649,The Slender Thread
2650,The Spy Who Came In from the Cold
2651,The Agony and the Ecstasy
2652,Doctor Zhivago
2653,The Greatest Story Ever Told
2654,Inside Daisy Clover
2655,The Sound of Music
2656,In Harm's Way
2657,Morituri
2658,The Great Race
2659,Darling
2660,A Rage to Live
2661,The Collector
2662,The Battle of the Bulge...The Brave Rifles
2663,The Eleanor Roosevelt Story
2664,The Forth Road Bridge
2665,Let My People Go
2666,To Die in Madrid
2667,Mural on Our Street
2668,Ouverture
2669,Point of View
2670,To Be Alive!
2671,Yeats Country
2672,Cat Ballou
2673,The Flight of the Phoenix
2674,Blood on the Land
2675,Dear John
2676,Kwaidan
2677,Marriage Italian Style
2678,The Shop on Main Street
2679,The Pleasure Seekers
2680,A Thousand Clowns
2681,The Sandpiper
2682,What's New Pussycat?
2683,Clay or The Origin of Species
2684,The Dot and the Line
2685,The Thieving Magpie (La Gazza Ladra)
2686,The Chicken (Le Poulet)
2687,Fortress of Peace
2688,Skaterdater
2689,Snow
2690,Time Piece
2691,Shenandoah
2692,Von Ryan's Express
2693,Thunderball
2694,Casanova '70
2695,Those Magnificent Men in Their Flying Machines
2696,The Train
2697,Edmond L. DePatie
2698,To Bob Hope for unique and distinguished service to our industry and the Academy.
2699,William Wyler
2700,"To ARTHUR J. HATCH of the Strong Electric Corporation subsidiary of General Precision Equipment Corporation, for the design and development of an Air Blown Carbon Arc Projection Lamp."
2701,To STEFAN KUDELSKI for the design and development of the Nagra portable 1/4 inch tape recording system for motion picture sound recording.
2702,Alan Arkin
2703,Michael Caine
2704,Steve McQueen
2705,Paul Scofield
2706,Mako
2707,Walter Matthau
2708,George Segal
2709,Robert Shaw
2710,Anouk Aimee
2711,Ida Kaminska
2712,Lynn Redgrave
2713,Vanessa Redgrave
2714,Sandy Dennis
2715,Jocelyne Lagarde
2716,Vivien Merchant
2717,The Fortune Cookie
2718,The Gospel According to St. Matthew
2719,Is Paris Burning?
2720,Mister Buddwing
2721,Who's Afraid of Virginia Woolf?
2722,Fantastic Voyage
2723,Gambit
2724,Juliet of the Spirits
2725,The Oscar
2726,The Sand Pebbles
2727,Georgy Girl
2728,Seconds
2729,Hawaii
2730,A Man for All Seasons
2731,The Professionals
2732,Mandragola
2733,Morgan!
2734,Blow-Up
2735,A Man and a Woman
2736,The Face of Genius
2737,Helicopter Canada
2738,Le Volcan Interdit (The Forbidden Volcano)
2739,The Really Big Family
2740,The War Game
2741,Adolescence
2742,The Odds Against
2743,Saint Matthew Passion
2744,A Year toward Tomorrow
2745,Grand Prix
2746,The Russians Are Coming The Russians Are Coming
2747,The Battle of Algiers
2748,Loves of a Blonde
2749,Pharaoh
2750,Three
2751,The Bible
2752,Born Free
2753,A Funny Thing Happened on the Way to the Forum
2754,Return of the Seven
2755,The Singing Nun
2756,Stop the World--I Want to Get Off
2757,Alfie
2758,An American Dream
2759,The Drag
2760,Herb Alpert and the Tijuana Brass Double Feature
2761,The Pink Blueprint
2762,Turkey the Bridge
2763,Wild Wings
2764,The Winning Strain
2765,Khartoum
2766,The Naked Prey
2767,George Bagnall
2768,To Y. Frank Freeman for unusual and outstanding service to the Academy during his thirty years in Hollywood.
2769,To Yakima Canutt for achievements as a stunt man and for developing safety devices to protect stunt men everywhere.
2770,Robert Wise
2771,To MITCHELL CAMERA CORPORATION for the design and development of the Mitchell Mark II 35mm Portable Motion Picture Reflex Camera.
2772,To ARNOLD & RICHTER KG for the design and development of the Arriflex 35mm Portable Motion Picture Reflex Camera.
2773,"To PANAVISION, INCORPORATED, for the design of the Panatron Power Inverter and its application to motion picture camera operation."
2774,To CARROLL KNUDSON for the production of a Composer's Manual for Motion Picture Music Synchronization.
2775,To RUBY RAKSIN for the production of a Composer's Manual for Motion Picture Music Synchronization.
2776,Warren Beatty
2777,Dustin Hoffman
2778,John Cassavetes
2779,Gene Hackman
2780,George Kennedy
2781,Michael J. Pollard
2782,Faye Dunaway
2783,Carol Channing
2784,Mildred Natwick
2785,Estelle Parsons
2786,Beah Richards
2787,Katharine Ross
2788,Camelot
2789,Doctor Dolittle
2790,Guess Who's Coming to Dinner
